id,name,service_id,location_id,service_at_location_id,weekday,valid_from,valid_to,dtstart,until,wkst,freq,interval,byday,byweekno,bymonthday,byyearday,description
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,669665309659481,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,855260709365984,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,979425998294597,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,958276513381633,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1150603832651756,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
539398848532122,,1331055862752219,,,Monday-Friday,,,8:30AM,5:30PM,,,,,,,,
546785452197601,,652787019720552,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1126445517023366,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1156734654820399,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1226032227700549,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1253984981707388,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,652787019720552,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1126445517023366,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1156734654820399,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1226032227700549,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1253984981707388,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,652787019720552,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1126445517023366,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1156734654820399,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1226032227700549,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1253984981707388,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,652787019720552,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1126445517023366,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1156734654820399,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1226032227700549,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1253984981707388,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,652787019720552,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1126445517023366,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1156734654820399,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1226032227700549,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
546785452197601,,1253984981707388,,,"Monday - Friday",,,8:30AM,5:00PM,,,,,,,,
542958080918883,,897674219161316,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1074220347849802,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1188657221119765,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1275451737359298,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,897674219161316,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1074220347849802,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1188657221119765,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1275451737359298,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,897674219161316,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1074220347849802,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1188657221119765,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1275451737359298,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,897674219161316,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1074220347849802,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1188657221119765,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
542958080918883,,1275451737359298,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
561575698202080,,569658380553026,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,650975829022117,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,778216401015612,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,978362959076613,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,1184398102096366,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,569658380553026,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,650975829022117,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,778216401015612,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,978362959076613,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,1184398102096366,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,569658380553026,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,650975829022117,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,778216401015612,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,978362959076613,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,1184398102096366,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,569658380553026,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,650975829022117,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,778216401015612,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,978362959076613,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,1184398102096366,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,569658380553026,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,650975829022117,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,778216401015612,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,978362959076613,,,Monday-Sunday,,,"24 hours",,,,,,,,,
561575698202080,,1184398102096366,,,Monday-Sunday,,,"24 hours",,,,,,,,,
575335889760211,,667387929525624,,,"Monday - Friday",,,7:00AM,6:00PM,,,,,,,,
590727816513854,,953570402846759,,,Tuesday,,,9:00AM,8:00PM,,,,,,,,
590727816513854,,1225681361275050,,,Tuesday,,,9:00AM,8:00PM,,,,,,,,
590727816513854,,953570402846759,,,Tuesday,,,9:00AM,8:00PM,,,,,,,,
590727816513854,,1225681361275050,,,Tuesday,,,9:00AM,8:00PM,,,,,,,,
591311363922777,,871369531788799,,,Tuesday,,,7:00AM,,,,,,,,,
597905216353594,,953570402846759,,,"Monday, Wed-Thur",,,9:00AM,6:00PM,,,,,,,,
597905216353594,,1225681361275050,,,"Monday, Wed-Thur",,,9:00AM,6:00PM,,,,,,,,
597905216353594,,953570402846759,,,"Monday, Wed-Thur",,,9:00AM,6:00PM,,,,,,,,
597905216353594,,1225681361275050,,,"Monday, Wed-Thur",,,9:00AM,6:00PM,,,,,,,,
597855416309417,,761729408560878,,,Tuesday,,,9:00AM,11:00AM,,,,,,,,
608382856907892,,610393181590401,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
608382856907892,,621922475876912,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
608382856907892,,610393181590401,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
608382856907892,,621922475876912,,,"Monday - Friday",,,9:00AM,5:00PM,,,,,,,,
607570240764498,,773172814806209,,,"Monday - Sunday",,,"24 hours",,,,,,,,,
555815549467205,,623011102913209,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,660686319121862,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,645620379335062,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,960770573404461,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,1263144790142252,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,623011102913209,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,660686319121862,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,645620379335062,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
555815549467205,,960770573404461,,,"Monday - Friday",,,10:00AM,3:00PM,,,,,,,,
