ID,id,location_id,service_id,language,flag
3599,3391,3391,3391,Creole,
3600,3391,3391,3391,French,
3601,3391,3391,3391,Romanian,
3602,3393,3393,3393,English,
3603,3393,3393,3393,Spanish,
3604,3400,3400,3400,English,
3605,3400,3400,3400,Spanish,
3606,3400,3400,3400,Creole,
3607,3402,3402,3402,English,
3608,3402,3402,3402,Spanish,
3609,3410,3410,3410,English,
3610,3412,3412,3412,English,
3611,3412,3412,3412,Spanish,
3612,3423,3423,3423,English,
3613,3423,3423,3423,Spanish,
3614,3425,3425,3425,English,
3615,3425,3425,3425,Spanish,
3616,3425,3425,3425,Creole,
3617,3429,3429,3429,English,
3618,3429,3429,3429,Spanish,
3619,3429,3429,3429,"Language line available",
3620,3430,3430,3430,English,
3621,3430,3430,3430,Spanish,
3622,3433,3433,3433,English,
3623,3433,3433,3433,Spanish,
3624,3435,3435,3435,English,
3625,3435,3435,3435,Spanish,
3626,3437,3437,3437,English,
3627,3437,3437,3437,Spanish,
3628,3437,3437,3437,Creole,
3629,3440,3440,3440,English,
3630,3440,3440,3440,Spanish,
3631,3444,3444,3444,English,
3632,3444,3444,3444,Spanish,
3633,3446,3446,3446,English,
3634,3446,3446,3446,Spanish,
3635,3447,3447,3447,English,
3636,3447,3447,3447,Spanish,
3637,3448,3448,3448,English,
3638,3448,3448,3448,Spanish,
3639,3456,3456,3456,English,
3640,3456,3456,3456,Spanish,
3641,3456,3456,3456,Creole,
3642,3458,3458,3458,English,
3643,3458,3458,3458,Spanish,
3644,3458,3458,3458,Creole,
3645,3463,3463,3463,English,
3646,3463,3463,3463,Spanish,
3647,3463,3463,3463,Creole,
3648,3465,3465,3465,English,
3649,3465,3465,3465,Spanish,
3650,3467,3467,3467,English,
3651,3467,3467,3467,Spanish,
3652,3467,3467,3467,Creole,
3653,3469,3469,3469,English,
3654,3469,3469,3469,Spanish,
3655,3470,3470,3470,English,
3656,3470,3470,3470,Spanish,
3657,3471,3471,3471,English,
3658,3471,3471,3471,Spanish,
3659,3471,3471,3471,Creole,
3660,3472,3472,3472,English,
3661,3472,3472,3472,Spanish,
3662,3473,3473,3473,English,
3663,3473,3473,3473,Spanish,
3664,3474,3474,3474,English,
3665,3474,3474,3474,Spanish,
3666,3475,3475,3475,English,
3667,3475,3475,3475,Spanish,
3668,3477,3477,3477,English,
3669,3477,3477,3477,Spanish,
3670,3479,3479,3479,English,
3671,3483,3483,3483,English,
3672,3484,3484,3484,English,
3673,3484,3484,3484,Spanish,
3674,3486,3486,3486,English,
3675,3486,3486,3486,Spanish,
3676,3499,3499,3499,English,
3677,3499,3499,3499,Spanish,
3678,3499,3499,3499,Creole,
3679,3501,3501,3501,English,
3680,3512,3512,3512,English,
3681,3512,3512,3512,Spanish,
3682,3513,3513,3513,English,
3683,3514,3514,3514,English,
3684,3515,3515,3515,English,
3685,3516,3516,3516,English,
3686,3517,3517,3517,English,
3687,3518,3518,3518,English,
3688,3518,3518,3518,Spanish,
3689,3519,3519,3519,English,
3690,3519,3519,3519,Spanish,
3691,3520,3520,3520,English,
3692,3520,3520,3520,"other languages available upon request",
3693,3522,3522,3522,English,
3694,3522,3522,3522,"other languages available upon request",
3695,3523,3523,3523,English,
3696,3523,3523,3523,Spanish,
3697,3531,3531,3531,English,
3698,3531,3531,3531,Spanish,
3699,3531,3531,3531,"translation services available",
3700,3535,3535,3535,English,
3701,3536,3536,3536,English,
3702,3536,3536,3536,Spanish,
3703,3537,3537,3537,English,
3704,3537,3537,3537,Spanish,
3705,3537,3537,3537,Creole,
3706,3538,3538,3538,English,
3707,3538,3538,3538,Spanish,
3708,3543,3543,3543,English,
3709,3543,3543,3543,Spanish,
3710,3545,3545,3545,English,
3711,3545,3545,3545,Spanish,
3712,3545,3545,3545,Creole,
3713,3545,3545,3545,"Other languages available upon request",
3714,3546,3546,3546,English,
3715,3549,3549,3549,English,
3716,3549,3549,3549,Spanish,
3717,3550,3550,3550,English,
3718,3550,3550,3550,Spanish,
3719,3551,3551,3551,English,
3720,3551,3551,3551,Spanish,
3721,3552,3552,3552,English,
3722,3553,3553,3553,English,
3723,3553,3553,3553,Spanish,
3724,3577,3577,3577,English,
3725,3577,3577,3577,Spanish,
3726,3579,3579,3579,English,
3727,3579,3579,3579,Spanish,
3728,3583,3583,3583,English,
3729,3583,3583,3583,Spanish,
3730,3583,3583,3583,"and others available upon request",
3731,3585,3585,3585,English,
3732,3585,3585,3585,Spanish,
3733,3588,3588,3588,English,
3734,3588,3588,3588,"Spanish upon request",
3735,3595,3595,3595,English,
3736,3599,3599,3599,English,
3737,3599,3599,3599,Spanish,
3738,3601,3601,3601,English,
3739,3601,3601,3601,Spanish,
3740,3603,3603,3603,English,
3741,3603,3603,3603,Spanish,
3742,3610,3610,3610,English,
3743,3610,3610,3610,Spanish,
3744,3611,3611,3611,English,
3745,3611,3611,3611,Spanish,
3746,3616,3616,3616,English,
3747,3616,3616,3616,Spanish,
3748,3616,3616,3616,Creole,
3749,3616,3616,3616,"language line available",
3750,3620,3620,3620,English,
3751,3624,3624,3624,English,
3752,3624,3624,3624,Spanish,
3753,3624,3624,3624,Creole,
3754,3626,3626,3626,English,
3755,3627,3627,3627,English,
3756,3638,3638,3638,English,
3757,3639,3639,3639,English,
3758,3644,3644,3644,English,
3759,3644,3644,3644,Spanish,
3760,3644,3644,3644,Creole,
3761,3646,3646,3646,English,
3762,3646,3646,3646,Spanish,
3763,3655,3655,3655,English,
3764,3655,3655,3655,Spanish,
3765,3670,3670,3670,English,
3766,3670,3670,3670,Spanish,
3767,3671,3671,3671,English,
3768,3671,3671,3671,Spanish,
3769,3672,3672,3672,English,
3770,3672,3672,3672,Spanish,
3771,3673,3673,3673,English,
3772,3673,3673,3673,Spanish,
3773,3675,3675,3675,English,
3774,3675,3675,3675,Spanish,
3775,3678,3678,3678,English,
3776,3678,3678,3678,Spanish,
3777,3681,3681,3681,English,
3778,3681,3681,3681,Spanish,
3779,3682,3682,3682,English,
3780,3682,3682,3682,Spanish,
3781,3701,3701,3701,English,
3782,3701,3701,3701,Spanish,
3783,3701,3701,3701,Creole,
3784,3701,3701,3701,"French with translators available",
3785,3731,3731,3731,English,
3786,3731,3731,3731,Spanish,
3787,3732,3732,3732,English,
3788,3732,3732,3732,Spanish,
3789,3734,3734,3734,English,
3790,3734,3734,3734,Spanish,
3791,3786,3786,3786,English,
3792,3786,3786,3786,Spanish,
3793,3787,3787,3787,English,
3794,3787,3787,3787,Spanish,
3795,3788,3788,3788,English,
3796,3790,3790,3790,English,
3797,3790,3790,3790,Spanish,
3798,3795,3795,3795,English,
3799,3795,3795,3795,Spanish,
3800,3797,3797,3797,English,
3801,3797,3797,3797,Spanish,
3802,3803,3803,3803,English,
3803,3803,3803,3803,Spanish,
3804,3803,3803,3803,Creole,
3805,3803,3803,3803,"other languages available upon request",
3806,3804,3804,3804,English,
3807,3804,3804,3804,Spanish,
3808,3805,3805,3805,English,
3809,3805,3805,3805,"other languages available upon request.",
3810,3806,3806,3806,English,
3811,3806,3806,3806,"other languages available upon request",
3812,3807,3807,3807,English,
3813,3807,3807,3807,"Other languages available upon request",
3814,3811,3811,3811,English,
3815,3811,3811,3811,Spanish,
3816,3811,3811,3811,Creole,
3817,3813,3813,3813,English,
3818,3813,3813,3813,Spanish,
3819,3815,3815,3815,English,
3820,3815,3815,3815,Spanish,
3821,3817,3817,3817,English,
3822,3817,3817,3817,Spanish,
3823,3817,3817,3817,Creole,
3824,3817,3817,3817,"translators available when needed",
3825,3821,3821,3821,English,
3826,3821,3821,3821,Spanish,
3827,3822,3822,3822,English,
3828,3822,3822,3822,Spanish,
3829,3823,3823,3823,English,
3830,3824,3824,3824,English,
3831,3824,3824,3824,Spanish,
3832,3825,3825,3825,English,
3833,3825,3825,3825,Spanish,
3834,3825,3825,3825,Creole,
3835,3826,3826,3826,English,
3836,3826,3826,3826,Spanish,
3837,3828,3828,3828,English,
3838,3828,3828,3828,Spanish,
3839,3828,3828,3828,Creole,
3840,3829,3829,3829,English,
3841,3829,3829,3829,Spanish,
3842,3829,3829,3829,Creole,
3843,3830,3830,3830,English,
3844,3830,3830,3830,Spanish,
3845,3830,3830,3830,Creole,
3846,3926,3926,3926,English,
3847,3926,3926,3926,Spanish,
3848,3928,3928,3928,English,
3849,3928,3928,3928,Spanish,
3850,3928,3928,3928,Creole,
3851,3928,3928,3928,"language line available for other languages n",
3852,3930,3930,3930,English,
3853,3930,3930,3930,Spanish,
3854,3930,3930,3930,"language line available",
3855,3940,3940,3940,English,
3856,3940,3940,3940,Spanish,
3857,3941,3941,3941,English,
3858,3941,3941,3941,Spanish,
3859,3948,3948,3948,English,
3860,3948,3948,3948,Spanish,
3861,3964,3964,3964,English,
3862,3964,3964,3964,"American Sign Language",
3863,3966,3966,3966,English,
3864,3966,3966,3966,Spanish,
3865,3968,3968,3968,English,
3866,3968,3968,3968,Spanish,
3867,3968,3968,3968,Creole,
3868,3970,3970,3970,English,
3869,3970,3970,3970,Spanish,
3870,3971,3971,3971,English,
3871,3971,3971,3971,Spanish,
3872,3972,3972,3972,English,
3873,3972,3972,3972,Spanish,
3874,3973,3973,3973,English,
3875,3973,3973,3973,Spanish,
3876,3973,3973,3973,Creole,
3877,3978,3978,3978,English,
3878,3978,3978,3978,Spanish,
3879,3979,3979,3979,English,
3880,3979,3979,3979,Spanish,
3881,3979,3979,3979,Creole,
3882,3980,3980,3980,English,
3883,3980,3980,3980,Spanish,
3884,3981,3981,3981,English,
3885,3981,3981,3981,"Spanish (limited)",
3886,3981,3981,3981,Creole,
3887,3982,3982,3982,English,
3888,3982,3982,3982,"Spanish (limited)",
3889,3982,3982,3982,Creole,
3890,3983,3983,3983,English,
3891,3983,3983,3983,Spanish,
3892,3987,3987,3987,English,
3893,3987,3987,3987,Spanish,
3894,3988,3988,3988,English,
3895,3988,3988,3988,Spanish,
3896,3989,3989,3989,English,
3897,3990,3990,3990,English,
3898,3993,3993,3993,English,
3899,3993,3993,3993,Spanish,
3900,3993,3993,3993,Creole,
3901,3993,3993,3993,"Other languages available through telephone i",
3902,3999,3999,3999,English,
3903,3999,3999,3999,Spanish,
3904,3999,3999,3999,French,
3905,3999,3999,3999,Portuguese,
3906,4008,4008,4008,English,
3907,4008,4008,4008,Spanish,
3908,4011,4011,4011,,
3909,4016,4016,4016,English,
3910,4016,4016,4016,Spanish,
3911,4029,4029,4029,English,
3912,4029,4029,4029,Spanish,
3913,4031,4031,4031,English,
3914,4032,4032,4032,English,
3915,4032,4032,4032,Spanish,
3916,4034,4034,4034,English,
3917,4034,4034,4034,Spanish,
3918,4034,4034,4034,Creole,
3919,4037,4037,4037,English,
3920,4037,4037,4037,Spanish,
3921,4042,4042,4042,English,
3922,4042,4042,4042,Spanish,
3923,4042,4042,4042,Creole,
3924,4043,4043,4043,English,
3925,4043,4043,4043,Spanish,
3926,4043,4043,4043,Creole,
3927,4045,4045,4045,English,
3928,4045,4045,4045,Spanish,
3929,4045,4045,4045,Creole,
3930,4045,4045,4045,"translator services may be used for other lan",
3931,4048,4048,4048,English,
3932,4048,4048,4048,Spanish,
3933,4048,4048,4048,Creole,
3934,4050,4050,4050,English,
3935,4051,4051,4051,English,
3936,4052,4052,4052,English,
3937,4052,4052,4052,Spanish,
3938,4053,4053,4053,English,
3939,4053,4053,4053,Spanish,
3940,4057,4057,4057,English,
3941,4057,4057,4057,Spanish,
3942,4059,4059,4059,English,
3943,4059,4059,4059,Spanish,
3944,4059,4059,4059,Creole,
3945,4059,4059,4059,"translator services may be used for other lan",
3946,4060,4060,4060,English,
3947,4060,4060,4060,Spanish,
3948,4060,4060,4060,Creole,
3949,4060,4060,4060,"Tele-interpreter services available in other ",
3950,4062,4062,4062,English,
3951,4062,4062,4062,Spanish,
3952,4062,4062,4062,Creole,
3953,4062,4062,4062,"Tele-interpreter language services available",
3954,4063,4063,4063,English,
3955,4063,4063,4063,Spanish,
3956,4063,4063,4063,Creole,
3957,4070,4070,4070,English,
3958,4070,4070,4070,Spanish,
3959,4070,4070,4070,Creole,
3960,4072,4072,4072,English,
3961,4072,4072,4072,Spanish,
3962,4073,4073,4073,English,
3963,4075,4075,4075,English,
3964,4076,4076,4076,English,
3965,4076,4076,4076,Spanish,
3966,4076,4076,4076,Creole,
3967,4079,4079,4079,English,
3968,4079,4079,4079,"Spanish (bilingual staff for parents)",
3969,4081,4081,4081,English,
3970,4081,4081,4081,Spanish,
3971,4088,4088,4088,English,
3972,4088,4088,4088,Spanish,
3973,4088,4088,4088,Creole,
3974,4089,4089,4089,English,
3975,4089,4089,4089,Spanish,
3976,4089,4089,4089,Creole,
3977,4091,4091,4091,English,
3978,4091,4091,4091,Spanish,
3979,4091,4091,4091,Creole,
3980,4093,4093,4093,English,
3981,4093,4093,4093,Spanish,
3982,4093,4093,4093,Creole,
3983,4099,4099,4099,English,
3984,4099,4099,4099,Spanish,
3985,4099,4099,4099,Creole,
3986,4099,4099,4099,Russian,
3987,4100,4100,4100,English,
3988,4100,4100,4100,Spanish,
3989,4100,4100,4100,Creole,
3990,4100,4100,4100,Russian,
3991,4103,4103,4103,English,
3992,4103,4103,4103,Spanish,
3993,4104,4104,4104,English,
3994,4105,4105,4105,English,
3995,4105,4105,4105,Spanish,
3996,4105,4105,4105,"Sign Language",
3997,4109,4109,4109,English,
3998,4109,4109,4109,Spanish,
3999,4109,4109,4109,"Creole with translators as needed",
4000,4113,4113,4113,English,
4001,4113,4113,4113,Spanish,
4002,4117,4117,4117,English,
4003,4118,4118,4118,English,
4004,4118,4118,4118,Spanish,
4005,4119,4119,4119,English,
4006,4119,4119,4119,Spanish,
4007,4119,4119,4119,Creole,
4008,4120,4120,4120,English,
4009,4120,4120,4120,Spanish,
4010,4120,4120,4120,Creole,
4011,4121,4121,4121,English,
4012,4121,4121,4121,Spanish,
4013,4121,4121,4121,Creole,
4014,4123,4123,4123,English,
4015,4123,4123,4123,Spanish,
4016,4123,4123,4123,Creole,
4017,4125,4125,4125,English,
4018,4125,4125,4125,Spanish,
4019,4127,4127,4127,English,
4020,4127,4127,4127,Spanish,
4021,4130,4130,4130,English,
4022,4130,4130,4130,Spanish,
4023,4137,4137,4137,English,
4024,4137,4137,4137,Spanish,
4025,4137,4137,4137,Creole,
4026,4137,4137,4137,"Hebrew (based on availability)",
4027,4151,4151,4151,English,
4028,4151,4151,4151,Spanish,
4029,4159,4159,4159,English,
4030,4159,4159,4159,Creole,
4031,4159,4159,4159,French,
4032,4159,4159,4159,Spanish,
4033,4166,4166,4166,English,
4034,4166,4166,4166,Spanish,
4035,4167,4167,4167,English,
4036,4167,4167,4167,Spanish,
4037,4168,4168,4168,English,
4038,4168,4168,4168,Spanish,
4039,4168,4168,4168,Portuguese,
4040,4169,4169,4169,English,
4041,4169,4169,4169,Spanish,
4042,4169,4169,4169,Portuguese,
4043,4170,4170,4170,English,
4044,4170,4170,4170,Spanish,
4045,4170,4170,4170,Portuguese,
4046,4179,4179,4179,English,
4047,4181,4181,4181,English,
4048,4181,4181,4181,Spanish,
4049,4181,4181,4181,Creole,
4050,4182,4182,4182,English,
4051,4182,4182,4182,Spanish,
4052,4182,4182,4182,Creole,
4053,4187,4187,4187,English,
4054,4187,4187,4187,Spanish,
4055,4189,4189,4189,English,
4056,4189,4189,4189,Spanish,
4057,4189,4189,4189,Creole,
4058,4193,4193,4193,English,
4059,4193,4193,4193,Spanish,
4060,4194,4194,4194,English,
4061,4194,4194,4194,Spanish,
4062,4194,4194,4194,French,
4063,4195,4195,4195,English,
4064,4195,4195,4195,Spanish,
4065,4197,4197,4197,English,
4066,4197,4197,4197,Spanish,
4067,4197,4197,4197,Creole,
4068,4198,4198,4198,English,
4069,4198,4198,4198,Spanish,
4070,4199,4199,4199,English,
4071,4199,4199,4199,Spanish,
4072,4199,4199,4199,Creole,
4073,4200,4200,4200,English,
4074,4200,4200,4200,Spanish,
4075,4200,4200,4200,Creole,
4076,4204,4204,4204,English,
4077,4204,4204,4204,Spanish,
4078,4210,4210,4210,English,
4079,4210,4210,4210,Spanish,
4080,4214,4214,4214,English,
4081,4214,4214,4214,Spanish,
4082,4214,4214,4214,Hebrew,
4083,4217,4217,4217,English,
4084,4217,4217,4217,Spanish,
4085,4228,4228,4228,English,
4086,4230,4230,4230,English,
4087,4230,4230,4230,Spanish,
4088,4231,4231,4231,English,
4089,4231,4231,4231,Spanish,
4090,4231,4231,4231,Creole,
4091,4234,4234,4234,English,
4092,4234,4234,4234,Spanish,
4093,4237,4237,4237,English,
4094,4237,4237,4237,Spanish,
4095,4237,4237,4237,Creole,
4096,4237,4237,4237,French,
4097,4241,4241,4241,English,
4098,4248,4248,4248,English,
4099,4248,4248,4248,Spanish,
4100,4249,4249,4249,English,
4101,4249,4249,4249,Spanish,
4102,4251,4251,4251,English,
4103,4251,4251,4251,Spanish,
4104,4253,4253,4253,English,
4105,4253,4253,4253,Spanish,
4106,4254,4254,4254,English,
4107,4254,4254,4254,Spanish,
4108,4256,4256,4256,English,
4109,4256,4256,4256,Spanish,
4110,4258,4258,4258,English,
4111,4258,4258,4258,Spanish,
4112,4260,4260,4260,English,
4113,4260,4260,4260,Spanish,
4114,4261,4261,4261,English,
4115,4261,4261,4261,Spanish,
4116,4267,4267,4267,English,
4117,4267,4267,4267,Spanish,
4118,4271,4271,4271,English,
4119,4271,4271,4271,Spanish,
4120,4276,4276,4276,English,
4121,4276,4276,4276,Spanish,
4122,4276,4276,4276,Creole,
4123,4280,4280,4280,English,
4124,4284,4284,4284,English,
4125,4284,4284,4284,Spanish,
4126,4285,4285,4285,English,
4127,4285,4285,4285,Spanish,
4128,4286,4286,4286,English,
4129,4286,4286,4286,Spanish,
4130,4287,4287,4287,English,
4131,4287,4287,4287,Spanish,
4132,4288,4288,4288,English,
4133,4288,4288,4288,Spanish,
4134,4289,4289,4289,English,
4135,4289,4289,4289,Spanish,
4136,4290,4290,4290,English,
4137,4290,4290,4290,Spanish,
4138,4291,4291,4291,English,
4139,4291,4291,4291,Spanish,
4140,4292,4292,4292,English,
4141,4292,4292,4292,Spanish,
4142,4294,4294,4294,English,
4143,4294,4294,4294,Spanish,
4144,4316,4316,4316,English,
4145,4316,4316,4316,Spanish,
4146,4317,4317,4317,English,
4147,4318,4318,4318,English,
4148,4325,4325,4325,English,
4149,4325,4325,4325,Spanish,
4150,4325,4325,4325,Creole,
4151,4326,4326,4326,English,
4152,4327,4327,4327,English,
4153,4327,4327,4327,Spanish,
4154,4327,4327,4327,French,
4155,4327,4327,4327,Creole,
4156,4328,4328,4328,English,
4157,4328,4328,4328,Spanish,
4158,4328,4328,4328,Creole,
4159,4328,4328,4328,French,
4160,4337,4337,4337,English,
4161,4337,4337,4337,Spanish,
4162,4337,4337,4337,Creole,
4163,4338,4338,4338,English,
4164,4338,4338,4338,Spanish,
4165,4338,4338,4338,Creole,
4166,4343,4343,4343,English,
4167,4343,4343,4343,Spanish,
4168,4343,4343,4343,Creole,
4169,4345,4345,4345,English,
4170,4345,4345,4345,Spanish,
4171,4350,4350,4350,English,
4172,4350,4350,4350,Spanish,
4173,4350,4350,4350,Creole,
4174,4350,4350,4350,French,
4175,4351,4351,4351,English,
4176,4351,4351,4351,Spanish,
4177,4351,4351,4351,Creole,
4178,4351,4351,4351,French,
4179,4355,4355,4355,English,
4180,4355,4355,4355,Spanish,
4181,4381,4381,4381,English,
4182,4381,4381,4381,Spanish,
4183,4382,4382,4382,English,
4184,4382,4382,4382,Spanish,
4185,4382,4382,4382,Creole,
4186,4383,4383,4383,English,
4187,4383,4383,4383,Spanish,
4188,4385,4385,4385,English,
4189,4385,4385,4385,Spanish,
4190,4385,4385,4385,Creole,
4191,4387,4387,4387,English,
4192,4387,4387,4387,Creole,
4193,4387,4387,4387,Spanish,
4194,4389,4389,4389,English,
4195,4392,4392,4392,"English,",
4196,4394,4394,4394,English,
4197,4394,4394,4394,Spanish,
4198,4395,4395,4395,French,
4199,4395,4395,4395,English,
4200,4395,4395,4395,Spanish,
4201,4395,4395,4395,Creole,
4202,4396,4396,4396,French,
4203,4396,4396,4396,English,
4204,4396,4396,4396,Spanish,
4205,4396,4396,4396,Creole,
4206,4406,4406,4406,English,
4207,4406,4406,4406,Spanish,
4208,4413,4413,4413,English,
4209,4413,4413,4413,Spanish,
4210,4416,4416,4416,English,
4211,4416,4416,4416,Spanish,
4212,4417,4417,4417,English,
4213,4417,4417,4417,Spanish,
4214,4417,4417,4417,Creole,
4215,4418,4418,4418,English,
4216,4418,4418,4418,Spanish,
4217,4418,4418,4418,Creole,
4218,4419,4419,4419,English,
4219,4419,4419,4419,Spanish,
4220,4420,4420,4420,English,
4221,4420,4420,4420,Spanish,
4222,4421,4421,4421,English,
4223,4421,4421,4421,Spanish,
4224,4421,4421,4421,Creole,
4225,4422,4422,4422,English,
4226,4422,4422,4422,Spanish,
4227,4422,4422,4422,Creole,
4228,4424,4424,4424,English,
4229,4424,4424,4424,Spanish,
4230,4426,4426,4426,English,
4231,4426,4426,4426,Spanish,
4232,4427,4427,4427,English,
4233,4427,4427,4427,Spanish,
4234,4427,4427,4427,Creole,
4235,4427,4427,4427,"Portuguese with translators upon request",
4236,4435,4435,4435,English,
4237,4435,4435,4435,Spanish,
4238,4435,4435,4435,Creole,
4239,4436,4436,4436,English,
4240,4437,4437,4437,English,
4241,4437,4437,4437,Spanish,
4242,4438,4438,4438,English,
4243,4438,4438,4438,"Language line available",
4244,4440,4440,4440,English,
4245,4440,4440,4440,Spanish,
4246,4440,4440,4440,"other languages available upon request",
4247,4441,4441,4441,English,
4248,4441,4441,4441,Spanish,
4249,4441,4441,4441,"other languages available upon request",
4250,4442,4442,4442,English,
4251,4442,4442,4442,Spanish,
4252,4443,4443,4443,English,
4253,4443,4443,4443,Spanish,
4254,4443,4443,4443,Creole,
4255,4454,4454,4454,English,
4256,4454,4454,4454,Spanish,
4257,4458,4458,4458,English,
4258,4459,4459,4459,English,
4259,4472,4472,4472,English,
4260,4472,4472,4472,Spanish,
4261,4486,4486,4486,English,
4262,4486,4486,4486,Spanish,
4263,4486,4486,4486,Creole,
4264,4493,4493,4493,English,
4265,4493,4493,4493,Spanish,
4266,4691,4691,4691,English,
4267,4691,4691,4691,Spanish,
4268,4720,4720,4720,English,
4269,4720,4720,4720,Spanish,
4270,4791,4791,4791,English,
4271,4791,4791,4791,Spanish,
4272,4805,4805,4805,English,
4273,4805,4805,4805,Spanish,
4274,4806,4806,4806,English,
4275,4806,4806,4806,Spanish,
4276,4806,4806,4806,Creole,
4277,4808,4808,4808,English,
4278,4808,4808,4808,Spanish,
4279,4808,4808,4808,"other languages available upon request",
4280,4813,4813,4813,English,
4281,4813,4813,4813,Spanish,
4282,4814,4814,4814,English,
4283,4814,4814,4814,Spanish,
4284,4815,4815,4815,English,
4285,4815,4815,4815,Spanish,
4286,4815,4815,4815,Creole,
4287,4831,4831,4831,English,
4288,4834,4834,4834,English,
4289,4834,4834,4834,Hebrew,
4290,4839,4839,4839,English,
4291,4839,4839,4839,Spanish,
4292,4839,4839,4839,Creole,
4293,4841,4841,4841,English,
4294,4841,4841,4841,Spanish,
4295,4841,4841,4841,Creole,
4296,4841,4841,4841,French,
4297,4862,4862,4862,English,
4298,4862,4862,4862,Spanish,
4299,4868,4868,4868,English,
4300,4868,4868,4868,Spanish,
4301,4871,4871,4871,English,
4302,4871,4871,4871,Spanish,
4303,4871,4871,4871,Creole,
4304,4873,4873,4873,English,
4305,4873,4873,4873,Spanish,
4306,4873,4873,4873,Creole,
4307,4882,4882,4882,English,
4308,4882,4882,4882,Spanish,
4309,4883,4883,4883,English,
4310,4883,4883,4883,Spanish,
4311,4890,4890,4890,English,
4312,4892,4892,4892,English,
4313,4892,4892,4892,Spanish,
4314,4896,4896,4896,English,
4315,4896,4896,4896,Hebrew,
4316,4902,4902,4902,English,
4317,4902,4902,4902,Spanish,
4318,4904,4904,4904,English,
4319,4904,4904,4904,Spanish,
4320,4906,4906,4906,English,
4321,4906,4906,4906,Spanish,
4322,4906,4906,4906,Creole,
4323,4908,4908,4908,English,
4324,4914,4914,4914,English,
4325,4915,4915,4915,English,
4326,4915,4915,4915,Spanish,
4327,4916,4916,4916,English,
4328,4916,4916,4916,Spanish,
4329,4918,4918,4918,English,
4330,4918,4918,4918,Spanish,
4331,4919,4919,4919,English,
4332,4919,4919,4919,Spanish,
4333,4919,4919,4919,Creole,
4334,4921,4921,4921,English,
4335,4921,4921,4921,Spanish,
4336,4921,4921,4921,Creole,
4337,4926,4926,4926,English,
4338,4926,4926,4926,Spanish,
4339,4934,4934,4934,English,
4340,4934,4934,4934,Spanish,
4341,4936,4936,4936,English,
4342,4936,4936,4936,Spanish,
4343,4939,4939,4939,English,
4344,4939,4939,4939,Spanish,
4345,4939,4939,4939,Creole,
4346,4939,4939,4939,French,
4347,4948,4948,4948,English,
4348,4948,4948,4948,Spanish,
4349,4949,4949,4949,English,
4350,4949,4949,4949,Spanish,
4351,4959,4959,4959,English,
4352,4971,4971,4971,English,
4353,4971,4971,4971,Spanish,
4354,4971,4971,4971,Creole,
4355,4976,4976,4976,English,
4356,4976,4976,4976,Spanish,
4357,4980,4980,4980,English,
4358,4980,4980,4980,Spanish,
4359,4981,4981,4981,English,
4360,4981,4981,4981,Spanish,
4361,4996,4996,4996,English,
4362,4996,4996,4996,Spanish,
4363,4999,4999,4999,English,
4364,4999,4999,4999,Spanish,
4365,4999,4999,4999,Creole,
4366,5001,5001,5001,English,
4367,5001,5001,5001,Spanish,
4368,5002,5002,5002,English,
4369,5002,5002,5002,Spanish,
4370,5002,5002,5002,Creole,
4371,5005,5005,5005,English,
4372,5005,5005,5005,Spanish,
4373,5007,5007,5007,English,
4374,5008,5008,5008,English,
4375,5008,5008,5008,Spanish,
4376,5012,5012,5012,English,
4377,5012,5012,5012,Spanish,
4378,5014,5014,5014,English,
4379,5015,5015,5015,English,
4380,5016,5016,5016,English,
4381,5017,5017,5017,English,
4382,5020,5020,5020,English,
4383,5020,5020,5020,Spanish,
4384,5022,5022,5022,English,
4385,5022,5022,5022,Spanish,
4386,5022,5022,5022,Creole,
4387,5023,5023,5023,English,
4388,5023,5023,5023,Spanish,
4389,5023,5023,5023,Creole,
4390,5024,5024,5024,English,
4391,5024,5024,5024,Spanish,
4392,5024,5024,5024,Creole,
4393,5028,5028,5028,English,
4394,5030,5030,5030,English,
4395,5031,5031,5031,English,
4396,5031,5031,5031,Spanish,
4397,5034,5034,5034,English,
4398,5035,5035,5035,English,
4399,5038,5038,5038,English,
4400,5038,5038,5038,Spanish,
4401,5038,5038,5038,Creole,
4402,5040,5040,5040,English,
4403,5040,5040,5040,Spanish,
4404,5040,5040,5040,Creole,
4405,5041,5041,5041,English,
4406,5041,5041,5041,Spanish,
4407,5041,5041,5041,Creole,
4408,5048,5048,5048,English,
4409,5050,5050,5050,English,
4410,5050,5050,5050,Spanish,
4411,5053,5053,5053,English,
4412,5054,5054,5054,English,
4413,5055,5055,5055,English,
4414,5055,5055,5055,Spanish,
4415,5055,5055,5055,Russian,
4416,5057,5057,5057,English,
4417,5059,5059,5059,English,
4418,5059,5059,5059,"Spanish\n\nOther languages available upon req",
4419,5064,5064,5064,English,
4420,5064,5064,5064,Spanish,
4421,5064,5064,5064,Creole,
4422,5064,5064,5064,German,
4423,5065,5065,5065,English,
4424,5065,5065,5065,Spanish,
4425,5066,5066,5066,English,
4426,5067,5067,5067,English,
4427,5068,5068,5068,English,
4428,5071,5071,5071,English,
4429,5071,5071,5071,Spanish,
4430,5072,5072,5072,English,
4431,5072,5072,5072,Spanish,
4432,5073,5073,5073,English,
4433,5073,5073,5073,Spanish,
4434,5074,5074,5074,English,
4435,5074,5074,5074,Spanish,
4436,5074,5074,5074,Creole,
