ID,service_id,taxonomy_recordid,taxonomy_id,taxonomy_detail
178,741770132344686,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
179,741770132344686,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
180,748177592722248,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
181,768961725734908,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
182,768961725734908,929094559121639,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
183,768961725734908,878986697513222,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
184,768961725734908,1077790582995406,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
185,768961725734908,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
186,767255821745825,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
187,774338968156105,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
188,772580143837637,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
189,777481511640778,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
190,777479494055010,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
191,714211448512130,970915508638448,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
192,718050681265809,917725171609009,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
193,721115353360225,637158405241810,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
194,723134469644452,632609508449013,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
195,727116699390008,941516382466411,,,2020-07-01T05:26:45.000000Z,2020-07-01T05:26:45.000000Z
196,733244062080278,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
197,733244062080278,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
198,734280780069484,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
199,739078424499970,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
200,743182672086208,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
201,754621632893339,970915508638448,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
202,757050460311671,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
203,757455042685009,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
204,771378282180941,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
205,787765929715080,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
206,787765929715080,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
207,786302163414865,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
208,786302163414865,911225335803318,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
209,786302163414865,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
210,786302163414865,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
211,794527613963060,911225335803318,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
212,730763164086236,832990803111047,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
213,747822750998769,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
214,750164217924618,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
215,754669198968415,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
216,758846747979067,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
217,761018228722418,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
218,761018228722418,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
219,765387458092097,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
220,767682966554088,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
221,770135966287034,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
222,770135966287034,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
223,775356580769657,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
224,780286718217610,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
225,780286718217610,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
226,784062651801689,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
227,797834103829212,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
228,740916631620812,832990803111047,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
229,753253159497862,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
230,759287871630149,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
231,757654002604408,929094559121639,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
232,762888373958688,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
233,762888373958688,1077790582995406,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
234,762888373958688,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
235,771396624281852,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
236,775820607481251,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
237,777260696695053,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
238,789456565791843,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
239,803655377623585,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
240,803655377623585,1077790582995406,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
241,803655377623585,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
242,801873048546872,832990803111047,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
243,806428640646955,917725171609009,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
244,807525744099302,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
245,807525744099302,970915508638448,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
246,810517634677025,970915508638448,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
247,810517634677025,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
248,750095723394999,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
249,750465787434275,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
250,753964791303094,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
251,765864786771732,970915508638448,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
252,772454821683547,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
253,782799413098806,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
254,784134299150571,789038541797078,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
255,784403343985076,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
256,784662874544792,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
257,784662874544792,1232587316936391,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
258,789715981823462,941516382466411,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
259,785647685413221,637158405241810,,,2020-07-01T05:26:46.000000Z,2020-07-01T05:26:46.000000Z
260,797815960840049,941516382466411,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
261,814817282883148,637158405241810,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
262,812376267113321,929094559121639,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
263,814382562390416,941516382466411,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
264,814382562390416,637158405241810,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
265,814382562390416,832990803111047,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
266,816660270769024,637158405241810,,,2020-07-01T05:26:47.000000Z,2020-07-01T05:26:47.000000Z
