id,service_id,location_id,service_at_location_id,weekday,opens_at,closes_at,original_text
,1802,,,Friday,9:00am,3:00pm,"9:00am-3:00pm, Mon-Fri"
,1803,,,Monday,8:30am,11:30am,"8:30am-11:30am, Mon-Fri"
,1803,,,Tuesday,8:30am,11:30am,"8:30am-11:30am, Mon-Fri"
,1803,,,Wednesday,8:30am,11:30am,"8:30am-11:30am, Mon-Fri"
,1803,,,Thursday,8:30am,11:30am,"8:30am-11:30am, Mon-Fri"
,1803,,,Friday,8:30am,11:30am,"8:30am-11:30am, Mon-Fri"
,1804,,,Friday,10:00am,4:00pm,"10:00am-4:00pm, Mon;\n11:00am-2:00pm, Wed\n10:00am-4:00pm, Fri"
,1805,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1805,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1805,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1805,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1805,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1806,,,Monday,9:00am,1:00pm,"9:00am-1:00pm, Mon-Fri"
,1806,,,Tuesday,9:00am,1:00pm,"9:00am-1:00pm, Mon-Fri"
,1806,,,Wednesday,9:00am,1:00pm,"9:00am-1:00pm, Mon-Fri"
,1806,,,Thursday,9:00am,1:00pm,"9:00am-1:00pm, Mon-Fri"
,1806,,,Friday,9:00am,1:00pm,"9:00am-1:00pm, Mon-Fri"
,1807,,,Monday,9:00am,2:30pm,"9:00am-2:30pm, Mon-Fri"
,1807,,,Tuesday,9:00am,2:30pm,"9:00am-2:30pm, Mon-Fri"
,1807,,,Wednesday,9:00am,2:30pm,"9:00am-2:30pm, Mon-Fri"
,1807,,,Thursday,9:00am,2:30pm,"9:00am-2:30pm, Mon-Fri"
,1807,,,Friday,9:00am,2:30pm,"9:00am-2:30pm, Mon-Fri"
,1816,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1816,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1816,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1816,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1816,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,1817,,,Monday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,1817,,,Tuesday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,1817,,,Wednesday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,1817,,,Thursday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,1817,,,Friday,8:00am,4:30pm,"8:00am-4:30pm, Mon-Fri"
,1818,,,Monday,8:30am,7:30pm,"8:30am-7:30pm, Mon-Fri"
,1818,,,Tuesday,8:30am,7:30pm,"8:30am-7:30pm, Mon-Fri"
,1818,,,Wednesday,8:30am,7:30pm,"8:30am-7:30pm, Mon-Fri"
,1818,,,Thursday,8:30am,7:30pm,"8:30am-7:30pm, Mon-Fri"
,1818,,,Friday,8:30am,7:30pm,"8:30am-7:30pm, Mon-Fri"
,1820,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1820,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1820,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1820,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1820,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1826,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1826,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1826,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1826,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1826,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1827,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1827,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1827,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1827,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1827,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1834,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1834,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1834,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1834,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1834,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,1836,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1836,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1836,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1836,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1836,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1839,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1839,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1839,,,Wednesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1839,,,Thursday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1839,,,Friday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1842,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1842,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1842,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1842,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1842,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1844,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1844,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1844,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1844,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1844,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1845,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1845,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1845,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1845,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1845,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,1855,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1855,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1855,,,Wednesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1855,,,Thursday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1855,,,Friday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,1857,,,Monday,11:00am,3:00pm,"11:00am-3:00pm, Mon-Fri"
,1857,,,Tuesday,11:00am,3:00pm,"11:00am-3:00pm, Mon-Fri"
,1857,,,Wednesday,11:00am,3:00pm,"11:00am-3:00pm, Mon-Fri"
,1857,,,Thursday,11:00am,3:00pm,"11:00am-3:00pm, Mon-Fri"
,1857,,,Friday,11:00am,3:00pm,"11:00am-3:00pm, Mon-Fri"
,2090,,,Monday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,2090,,,Tuesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,2090,,,Wednesday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,2090,,,Thursday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,2090,,,Friday,8:30am,5:30pm,"8:30am-5:30pm, Mon-Fri"
,2103,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2103,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2103,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2103,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2103,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2105,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2105,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2105,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2105,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2105,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2106,,,Monday,9:00 am,5:00pm,"9:00 am-5:00pm, Mon-Fri"
,2106,,,Tuesday,9:00 am,5:00pm,"9:00 am-5:00pm, Mon-Fri"
,2106,,,Wednesday,9:00 am,5:00pm,"9:00 am-5:00pm, Mon-Fri"
,2106,,,Thursday,9:00 am,5:00pm,"9:00 am-5:00pm, Mon-Fri"
,2106,,,Friday,9:00 am,5:00pm,"9:00 am-5:00pm, Mon-Fri"
,2107,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2107,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2107,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2107,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2107,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2108,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2108,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2108,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2108,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2108,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2125,,,Monday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2125,,,Tuesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2125,,,Wednesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2125,,,Thursday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2125,,,Friday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2127,,,Monday,8:30am,3:30pm,"8:30am-3:30pm, Mon-Fri"
,2127,,,Tuesday,8:30am,3:30pm,"8:30am-3:30pm, Mon-Fri"
,2127,,,Wednesday,8:30am,3:30pm,"8:30am-3:30pm, Mon-Fri"
,2127,,,Thursday,8:30am,3:30pm,"8:30am-3:30pm, Mon-Fri"
,2127,,,Friday,8:30am,3:30pm,"8:30am-3:30pm, Mon-Fri"
,2128,,,Monday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2128,,,Tuesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2128,,,Wednesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2128,,,Thursday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2128,,,Friday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2130,,,Monday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,2130,,,Tuesday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,2130,,,Wednesday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,2130,,,Thursday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,2130,,,Friday,7:00am,6:00pm,"7:00am-6:00pm, Mon-Fri"
,2132,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2132,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2132,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2132,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2132,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2134,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2134,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2134,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2134,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2134,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2144,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2144,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2144,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2144,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2144,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2145,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2145,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2145,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2145,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2145,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2147,,,Monday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,2147,,,Tuesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,2147,,,Wednesday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,2147,,,Thursday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,2147,,,Friday,8:30am,5:00pm,"8:30am-5:00pm, Mon-Fri"
,2152,,,Monday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2152,,,Tuesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2152,,,Wednesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2152,,,Thursday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2152,,,Friday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2153,,,Monday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2153,,,Tuesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2153,,,Wednesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2153,,,Thursday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2153,,,Friday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2155,,,Monday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2155,,,Tuesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2155,,,Wednesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2155,,,Thursday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2155,,,Friday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2170,,,Friday,9:00am,5:30pm,"9:00am-5:30pm, Mon-Thur;\n9:00am-3:00pm, Fri"
,2171,,,Friday,9:00am,5:30pm,"9:00am-5:30pm, Mon-Thur;\n9:00am-3:00pm, Fri"
,2175,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Tue, Thur, Fri;\n8:30am-7:30pm, Wed (NON DV CLIENTS ONLY)"
,2175,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Tue, Thur, Fri;\n8:30am-7:30pm, Wed (NON DV CLIENTS ONLY)"
,2181,,,Monday,8:30am,4:00pm,"8:30am-4:00pm, Mon-Fri"
,2181,,,Tuesday,8:30am,4:00pm,"8:30am-4:00pm, Mon-Fri"
,2181,,,Wednesday,8:30am,4:00pm,"8:30am-4:00pm, Mon-Fri"
,2181,,,Thursday,8:30am,4:00pm,"8:30am-4:00pm, Mon-Fri"
,2181,,,Friday,8:30am,4:00pm,"8:30am-4:00pm, Mon-Fri"
,2183,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Tue, Thur, Fri;\n8:30am-7:30pm, Wed"
,2183,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Tue, Thur, Fri;\n8:30am-7:30pm, Wed"
,2183,,,Wednesday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Tue, Thur, Fri;\n8:30am-7:30pm, Wed"
,2185,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Thur;\n8:30am-8:30pm, Tue"
,2185,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Thur;\n8:30am-8:30pm, Tue"
,2186,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon, Fri; \n8:30am-7:30pm, Tue-Thur"
,2189,,,Saturday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri;\n9:00am-2:00pm, Sat"
,2192,,,Saturday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri;\n9:00am-2:00pm, Sat"
,2193,,,Monday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2193,,,Tuesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2193,,,Wednesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2193,,,Thursday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2193,,,Friday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2194,,,Monday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2194,,,Tuesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2194,,,Wednesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2194,,,Thursday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2194,,,Friday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2196,,,Monday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,2196,,,Tuesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,2196,,,Wednesday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,2196,,,Thursday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,2196,,,Friday,8:30am,4:30pm,"8:30am-4:30pm, Mon-Fri"
,2197,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2197,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2197,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2197,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2197,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2205,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2205,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2205,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2205,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2205,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2207,,,Monday,8:00am,3:00pm,"8:00am-3:00pm, Mon-Fri"
,2207,,,Tuesday,8:00am,3:00pm,"8:00am-3:00pm, Mon-Fri"
,2207,,,Wednesday,8:00am,3:00pm,"8:00am-3:00pm, Mon-Fri"
,2207,,,Thursday,8:00am,3:00pm,"8:00am-3:00pm, Mon-Fri"
,2207,,,Friday,8:00am,3:00pm,"8:00am-3:00pm, Mon-Fri"
,2208,,,Monday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2208,,,Tuesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2208,,,Wednesday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2208,,,Thursday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2208,,,Friday,8:00am,8:00pm,"8:00am-8:00pm, Mon-Fri"
,2209,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2209,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2209,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2209,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2209,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2211,,,Monday,9:30am,4:00pm,"9:30am-4:00pm, Mon-Fri"
,2211,,,Tuesday,9:30am,4:00pm,"9:30am-4:00pm, Mon-Fri"
,2211,,,Wednesday,9:30am,4:00pm,"9:30am-4:00pm, Mon-Fri"
,2211,,,Thursday,9:30am,4:00pm,"9:30am-4:00pm, Mon-Fri"
,2211,,,Friday,9:30am,4:00pm,"9:30am-4:00pm, Mon-Fri"
,2212,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2212,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2212,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2212,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2212,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2220,,,Monday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2220,,,Tuesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2220,,,Wednesday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2220,,,Thursday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2220,,,Friday,8:00am,5:00pm,"8:00am-5:00pm, Mon-Fri"
,2222,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2222,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2222,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2222,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2222,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2234,,,Monday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2234,,,Tuesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2234,,,Wednesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2234,,,Thursday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2234,,,Friday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2236,,,Monday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2236,,,Tuesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2236,,,Wednesday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2236,,,Thursday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2236,,,Friday,8:00am,4:00pm,"8:00am-4:00pm, Mon-Fri"
,2241,,,Monday,8:00am,2:30pm,"8:00am-2:30pm, Mon-Fri"
,2241,,,Tuesday,8:00am,2:30pm,"8:00am-2:30pm, Mon-Fri"
,2241,,,Wednesday,8:00am,2:30pm,"8:00am-2:30pm, Mon-Fri"
,2241,,,Thursday,8:00am,2:30pm,"8:00am-2:30pm, Mon-Fri"
,2241,,,Friday,8:00am,2:30pm,"8:00am-2:30pm, Mon-Fri"
,2244,,,Monday,8:30am,2:30pm,"8:30am-2:30pm, Mon-Fri"
,2244,,,Tuesday,8:30am,2:30pm,"8:30am-2:30pm, Mon-Fri"
,2244,,,Wednesday,8:30am,2:30pm,"8:30am-2:30pm, Mon-Fri"
,2244,,,Thursday,8:30am,2:30pm,"8:30am-2:30pm, Mon-Fri"
,2244,,,Friday,8:30am,2:30pm,"8:30am-2:30pm, Mon-Fri"
,2256,,,Saturday,10:00am,6:00pm,"10:00am-6:00pm, Mon-Fri;\n10:00am-2:00pm, Sat"
,2257,,,Saturday,9:30am,4:30pm,"9:30am-4:30pm, Tue-Fri;\n10:30am-2:00pm, Sat, Sun"
,2257,,,Sunday,9:30am,4:30pm,"9:30am-4:30pm, Tue-Fri;\n10:30am-2:00pm, Sat, Sun"
,2258,,,Monday,8:00am,6:00pm,"8:00am-6:00pm, Mon-Fri"
,2258,,,Tuesday,8:00am,6:00pm,"8:00am-6:00pm, Mon-Fri"
,2258,,,Wednesday,8:00am,6:00pm,"8:00am-6:00pm, Mon-Fri"
,2258,,,Thursday,8:00am,6:00pm,"8:00am-6:00pm, Mon-Fri"
,2258,,,Friday,8:00am,6:00pm,"8:00am-6:00pm, Mon-Fri"
,2606,,,Saturday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri;\n10:00am-2:00pm, Sat"
,2608,,,Monday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2608,,,Tuesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2608,,,Wednesday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2608,,,Thursday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2608,,,Friday,9:00am,5:00pm,"9:00am-5:00pm, Mon-Fri"
,2617,,,Monday,,,"Grades K-1: \n2:00pm-6:00pm, Mon-Fri\n\nGrades 2-5: \n3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2617,,,Tuesday,,,"Grades K-1: \n2:00pm-6:00pm, Mon-Fri\n\nGrades 2-5: \n3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2617,,,Wednesday,,,"Grades K-1: \n2:00pm-6:00pm, Mon-Fri\n\nGrades 2-5: \n3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2619,,,Monday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2619,,,Tuesday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2619,,,Wednesday,3:00pm,6:00pm,"3:00pm-6:00pm, Mon, Tue, Thur, Fri;\n2:00pm-6:00pm, Wed"
,2626,,,Monday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2626,,,Tuesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2626,,,Wednesday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2626,,,Thursday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2626,,,Friday,9:00am,6:00pm,"9:00am-6:00pm, Mon-Fri"
,2627,,,Monday,,,"2:00pm 6:00pm, Mon-Fri"
,2627,,,Tuesday,,,"2:00pm 6:00pm, Mon-Fri"
,2627,,,Wednesday,,,"2:00pm 6:00pm, Mon-Fri"
,2627,,,Thursday,,,"2:00pm 6:00pm, Mon-Fri"
,2627,,,Friday,,,"2:00pm 6:00pm, Mon-Fri"
,2637,,,Monday,9:00am,2:00pm,"9:00am-2:00pm, Mon-Fri"
